"","Name","Unit","Year","N","Mean_Value","Characteristic","Description"
"1",".alpha.-Endosulfan","",1988,13,1,".alpha.-Endosulfan","Poison"
"2",".alpha.-Endosulfan","",1989,4,1,".alpha.-Endosulfan","Poison"
"3",".alpha.-Endosulfan","",1999,2,1,".alpha.-Endosulfan","Poison"
"4",".alpha.-Endosulfan","",2006,1,1,".alpha.-Endosulfan","Poison"
"5",".alpha.-Endosulfan","",2007,3,1,".alpha.-Endosulfan","Poison"
"6",".alpha.-Endosulfan","",2008,14,1,".alpha.-Endosulfan","Poison"
"7",".alpha.-Endosulfan","",2010,1,1,".alpha.-Endosulfan","Poison"
"8",".alpha.-Endosulfan","",2011,1,1,".alpha.-Endosulfan","Poison"
"9",".alpha.-Endosulfan","ug/l",1986,3,1,".alpha.-Endosulfan","Poison"
"10",".alpha.-Endosulfan","ug/l",1987,3,1,".alpha.-Endosulfan","Poison"
"11",".alpha.-Endosulfan","ug/l",1988,6,1,".alpha.-Endosulfan","Poison"
"12",".alpha.-Endosulfan","ug/l",1989,10,41.2,".alpha.-Endosulfan","Poison"
"13",".alpha.-Endosulfan","ug/l",1990,6,172.666666666667,".alpha.-Endosulfan","Poison"
"14",".alpha.-Endosulfan","ug/l",1991,2,1,".alpha.-Endosulfan","Poison"
"15",".alpha.-Endosulfan","ug/l",1992,1,1,".alpha.-Endosulfan","Poison"
"16",".alpha.-Endosulfan","ug/l",2006,2,1,".alpha.-Endosulfan","Poison"
"17",".alpha.-Hexachlorocyclohexane","",1998,14,1,".alpha.-Hexachlorocyclohexane","Poison"
"18",".alpha.-Hexachlorocyclohexane","",1999,4,1,".alpha.-Hexachlorocyclohexane","Poison"
"19",".alpha.-Hexachlorocyclohexane","",2000,12,1,".alpha.-Hexachlorocyclohexane","Poison"
"20",".alpha.-Hexachlorocyclohexane","",2003,4,1,".alpha.-Hexachlorocyclohexane","Poison"
"21",".alpha.-Hexachlorocyclohexane","",2004,2,1,".alpha.-Hexachlorocyclohexane","Poison"
"22",".alpha.-Hexachlorocyclohexane","ug/l",1987,3,1,".alpha.-Hexachlorocyclohexane","Poison"
"23",".alpha.-Hexachlorocyclohexane","ug/l",1988,6,1,".alpha.-Hexachlorocyclohexane","Poison"
"24",".alpha.-Hexachlorocyclohexane","ug/l",1989,10,1,".alpha.-Hexachlorocyclohexane","Poison"
"25",".alpha.-Hexachlorocyclohexane","ug/l",1990,5,1,".alpha.-Hexachlorocyclohexane","Poison"
"26",".alpha.-Hexachlorocyclohexane","ug/l",1991,2,1,".alpha.-Hexachlorocyclohexane","Poison"
"27",".alpha.-Hexachlorocyclohexane","ug/l",1992,1,1,".alpha.-Hexachlorocyclohexane","Poison"
"28",".alpha.-Hexachlorocyclohexane","ug/l",2006,2,1,".alpha.-Hexachlorocyclohexane","Poison"
"29","1,1-Dichloroethane","",1989,5,1,"1,1-Dichloroethane","Manufacturing"
"30","1,1-Dichloroethane","",1998,13,1,"1,1-Dichloroethane","Manufacturing"
"31","1,1-Dichloroethane","",2003,4,1,"1,1-Dichloroethane","Manufacturing"
"32","1,1-Dichloroethane","",2004,2,1,"1,1-Dichloroethane","Manufacturing"
"33","1,1-Dichloroethane","",2006,1,1,"1,1-Dichloroethane","Manufacturing"
"34","1,1-Dichloroethane","",2007,3,1,"1,1-Dichloroethane","Manufacturing"
"35","1,1-Dichloroethane","",2008,14,1,"1,1-Dichloroethane","Manufacturing"
"36","1,1-Dichloroethane","",2010,1,1,"1,1-Dichloroethane","Manufacturing"
"37","1,1-Dichloroethane","",2011,1,1,"1,1-Dichloroethane","Manufacturing"
"38","1,1-Dichloroethane","",2013,1,1,"1,1-Dichloroethane","Manufacturing"
"39","1,1-Dichloroethane","",2015,5,1,"1,1-Dichloroethane","Manufacturing"
"40","1,1-Dichloroethane","",2017,1,1,"1,1-Dichloroethane","Manufacturing"
"41","1,1-Dichloroethane","ug/l",1990,3,1,"1,1-Dichloroethane","Manufacturing"
"42","1,1-Dichloroethane","ug/l",1991,4,1,"1,1-Dichloroethane","Manufacturing"
"43","1,1-Dichloroethane","ug/l",1993,2,1,"1,1-Dichloroethane","Manufacturing"
"44","1,1-Dichloroethane","ug/l",1995,1,1,"1,1-Dichloroethane","Manufacturing"
"45","1,1-Dichloroethane","ug/l",2001,1,1,"1,1-Dichloroethane","Manufacturing"
"46","1,1-Dichloroethane","ug/l",2007,1,1,"1,1-Dichloroethane","Manufacturing"
"47","1,1-Dichloroethane","ug/l",2008,1,1,"1,1-Dichloroethane","Manufacturing"
"48","1,1-Dichloroethane","ug/l",2012,1,1,"1,1-Dichloroethane","Manufacturing"
"49","1,1-Dichloroethylene","",1989,5,1,"1,1-Dichloroethylene","Manufacturing"
"50","1,1-Dichloroethylene","",1998,13,1,"1,1-Dichloroethylene","Manufacturing"
"51","1,1-Dichloroethylene","",2003,4,1,"1,1-Dichloroethylene","Manufacturing"
"52","1,1-Dichloroethylene","",2004,2,1,"1,1-Dichloroethylene","Manufacturing"
"53","1,1-Dichloroethylene","",2006,1,1,"1,1-Dichloroethylene","Manufacturing"
"54","1,1-Dichloroethylene","",2007,3,1,"1,1-Dichloroethylene","Manufacturing"
"55","1,1-Dichloroethylene","",2008,14,1,"1,1-Dichloroethylene","Manufacturing"
"56","1,1-Dichloroethylene","",2010,1,1,"1,1-Dichloroethylene","Manufacturing"
"57","1,1-Dichloroethylene","",2011,1,1,"1,1-Dichloroethylene","Manufacturing"
"58","1,1-Dichloroethylene","",2013,1,1,"1,1-Dichloroethylene","Manufacturing"
"59","1,1-Dichloroethylene","",2015,5,1,"1,1-Dichloroethylene","Manufacturing"
"60","1,1-Dichloroethylene","",2017,1,1,"1,1-Dichloroethylene","Manufacturing"
"61","1,1-Dichloroethylene","ug/l",1990,3,1,"1,1-Dichloroethylene","Manufacturing"
"62","1,1-Dichloroethylene","ug/l",1991,4,1,"1,1-Dichloroethylene","Manufacturing"
"63","1,1-Dichloroethylene","ug/l",1993,2,1,"1,1-Dichloroethylene","Manufacturing"
"64","1,1-Dichloroethylene","ug/l",1995,1,1,"1,1-Dichloroethylene","Manufacturing"
"65","1,1-Dichloroethylene","ug/l",2001,1,1,"1,1-Dichloroethylene","Manufacturing"
"66","1,1-Dichloroethylene","ug/l",2007,1,1,"1,1-Dichloroethylene","Manufacturing"
"67","1,1-Dichloroethylene","ug/l",2008,1,1,"1,1-Dichloroethylene","Manufacturing"
"68","1,1-Dichloroethylene","ug/l",2012,1,1,"1,1-Dichloroethylene","Manufacturing"
"69","1,1-Dichloropropene","",1998,13,1,"1,1-Dichloropropene","Poison"
"70","1,1-Dichloropropene","",2003,4,1,"1,1-Dichloropropene","Poison"
"71","1,1-Dichloropropene","",2004,2,1,"1,1-Dichloropropene","Poison"
"72","1,1-Dichloropropene","",2006,1,1,"1,1-Dichloropropene","Poison"
"73","1,1-Dichloropropene","",2007,3,1,"1,1-Dichloropropene","Poison"
"74","1,1-Dichloropropene","",2008,14,1,"1,1-Dichloropropene","Poison"
"75","1,1-Dichloropropene","",2010,1,1,"1,1-Dichloropropene","Poison"
"76","1,1-Dichloropropene","",2011,1,1,"1,1-Dichloropropene","Poison"
"77","1,1-Dichloropropene","ug/l",1990,1,1,"1,1-Dichloropropene","Poison"
"78","1,1-Dichloropropene","ug/l",1991,4,1,"1,1-Dichloropropene","Poison"
"79","1,1-Dichloropropene","ug/l",1993,2,1,"1,1-Dichloropropene","Poison"
"80","1,1-Dichloropropene","ug/l",1995,1,1,"1,1-Dichloropropene","Poison"
"81","1,1-Dichloropropene","ug/l",2007,1,1,"1,1-Dichloropropene","Poison"
"82","1,1-Dichloropropene","ug/l",2008,1,1,"1,1-Dichloropropene","Poison"
"83","1,1-Dichloropropene","ug/l",2012,1,1,"1,1-Dichloropropene","Poison"
"84","1,1,1-Trichloroethane","",1989,5,1,"1,1,1-Trichloroethane","Solvent"
"85","1,1,1-Trichloroethane","",1998,11,1,"1,1,1-Trichloroethane","Solvent"
"86","1,1,1-Trichloroethane","",2003,4,1,"1,1,1-Trichloroethane","Solvent"
"87","1,1,1-Trichloroethane","",2004,2,1,"1,1,1-Trichloroethane","Solvent"
"88","1,1,1-Trichloroethane","",2006,1,1,"1,1,1-Trichloroethane","Solvent"
"89","1,1,1-Trichloroethane","",2007,3,1,"1,1,1-Trichloroethane","Solvent"
"90","1,1,1-Trichloroethane","",2008,14,1,"1,1,1-Trichloroethane","Solvent"
"91","1,1,1-Trichloroethane","",2010,1,1,"1,1,1-Trichloroethane","Solvent"
"92","1,1,1-Trichloroethane","",2011,1,1,"1,1,1-Trichloroethane","Solvent"
"93","1,1,1-Trichloroethane","",2013,1,1,"1,1,1-Trichloroethane","Solvent"
"94","1,1,1-Trichloroethane","",2015,5,1,"1,1,1-Trichloroethane","Solvent"
"95","1,1,1-Trichloroethane","",2017,1,1,"1,1,1-Trichloroethane","Solvent"
"96","1,1,1-Trichloroethane","ug/l",1990,3,2101.66666666667,"1,1,1-Trichloroethane","Solvent"
"97","1,1,1-Trichloroethane","ug/l",1991,4,1,"1,1,1-Trichloroethane","Solvent"
"98","1,1,1-Trichloroethane","ug/l",1993,2,1,"1,1,1-Trichloroethane","Solvent"
"99","1,1,1-Trichloroethane","ug/l",1995,1,1505,"1,1,1-Trichloroethane","Solvent"
"100","1,1,1-Trichloroethane","ug/l",1998,2,486.5,"1,1,1-Trichloroethane","Solvent"
"101","1,1,1-Trichloroethane","ug/l",2001,1,1,"1,1,1-Trichloroethane","Solvent"
"102","1,1,1-Trichloroethane","ug/l",2007,1,1,"1,1,1-Trichloroethane","Solvent"
"103","1,1,1-Trichloroethane","ug/l",2008,1,1,"1,1,1-Trichloroethane","Solvent"
"104","1,1,1-Trichloroethane","ug/l",2012,1,1,"1,1,1-Trichloroethane","Solvent"
"105","1,1,1,2-Tetrachloroethane","",1998,13,1,"1,1,1,2-Tetrachloroethane","Solvent"
"106","1,1,1,2-Tetrachloroethane","",2003,4,1,"1,1,1,2-Tetrachloroethane","Solvent"
"107","1,1,1,2-Tetrachloroethane","",2004,2,1,"1,1,1,2-Tetrachloroethane","Solvent"
"108","1,1,1,2-Tetrachloroethane","",2006,1,1,"1,1,1,2-Tetrachloroethane","Solvent"
"109","1,1,1,2-Tetrachloroethane","",2007,3,1,"1,1,1,2-Tetrachloroethane","Solvent"
"110","1,1,1,2-Tetrachloroethane","",2008,14,1,"1,1,1,2-Tetrachloroethane","Solvent"
"111","1,1,1,2-Tetrachloroethane","",2010,1,1,"1,1,1,2-Tetrachloroethane","Solvent"
"112","1,1,1,2-Tetrachloroethane","",2011,1,1,"1,1,1,2-Tetrachloroethane","Solvent"
"113","1,1,1,2-Tetrachloroethane","",2013,1,1,"1,1,1,2-Tetrachloroethane","Solvent"
"114","1,1,1,2-Tetrachloroethane","",2015,5,1,"1,1,1,2-Tetrachloroethane","Solvent"
"115","1,1,1,2-Tetrachloroethane","",2017,1,1,"1,1,1,2-Tetrachloroethane","Solvent"
"116","1,1,1,2-Tetrachloroethane","ug/l",1990,1,1,"1,1,1,2-Tetrachloroethane","Solvent"
"117","1,1,1,2-Tetrachloroethane","ug/l",1991,4,1,"1,1,1,2-Tetrachloroethane","Solvent"
"118","1,1,1,2-Tetrachloroethane","ug/l",1993,2,1,"1,1,1,2-Tetrachloroethane","Solvent"
"119","1,1,1,2-Tetrachloroethane","ug/l",1995,1,1,"1,1,1,2-Tetrachloroethane","Solvent"
"120","1,1,1,2-Tetrachloroethane","ug/l",2007,1,1,"1,1,1,2-Tetrachloroethane","Solvent"
"121","1,1,1,2-Tetrachloroethane","ug/l",2008,1,1,"1,1,1,2-Tetrachloroethane","Solvent"
"122","1,1,1,2-Tetrachloroethane","ug/l",2012,1,1,"1,1,1,2-Tetrachloroethane","Solvent"
"123","1,1,2-Trichloroethane","",1989,5,1,"1,1,2-Trichloroethane","Solvent"
"124","1,1,2-Trichloroethane","",1998,13,1,"1,1,2-Trichloroethane","Solvent"
"125","1,1,2-Trichloroethane","",2003,4,1,"1,1,2-Trichloroethane","Solvent"
"126","1,1,2-Trichloroethane","",2004,2,1,"1,1,2-Trichloroethane","Solvent"
"127","1,1,2-Trichloroethane","",2006,1,1,"1,1,2-Trichloroethane","Solvent"
"128","1,1,2-Trichloroethane","",2007,3,1,"1,1,2-Trichloroethane","Solvent"
"129","1,1,2-Trichloroethane","",2008,14,1,"1,1,2-Trichloroethane","Solvent"
"130","1,1,2-Trichloroethane","",2010,1,1,"1,1,2-Trichloroethane","Solvent"
"131","1,1,2-Trichloroethane","",2011,1,1,"1,1,2-Trichloroethane","Solvent"
"132","1,1,2-Trichloroethane","",2013,1,1,"1,1,2-Trichloroethane","Solvent"
"133","1,1,2-Trichloroethane","",2015,5,1,"1,1,2-Trichloroethane","Solvent"
"134","1,1,2-Trichloroethane","",2017,1,1,"1,1,2-Trichloroethane","Solvent"
"135","1,1,2-Trichloroethane","ug/l",1990,3,1,"1,1,2-Trichloroethane","Solvent"
"136","1,1,2-Trichloroethane","ug/l",1991,4,1,"1,1,2-Trichloroethane","Solvent"
"137","1,1,2-Trichloroethane","ug/l",1993,2,1,"1,1,2-Trichloroethane","Solvent"
"138","1,1,2-Trichloroethane","ug/l",1995,1,1,"1,1,2-Trichloroethane","Solvent"
"139","1,1,2-Trichloroethane","ug/l",2001,1,1,"1,1,2-Trichloroethane","Solvent"
"140","1,1,2-Trichloroethane","ug/l",2007,1,1,"1,1,2-Trichloroethane","Solvent"
"141","1,1,2-Trichloroethane","ug/l",2008,1,1,"1,1,2-Trichloroethane","Solvent"
"142","1,1,2-Trichloroethane","ug/l",2012,1,1,"1,1,2-Trichloroethane","Solvent"
"143","1,1,2,2-Tetrachloroethane","",1989,5,1,"1,1,2,2-Tetrachloroethane","Solvent"
"144","1,1,2,2-Tetrachloroethane","",1998,13,1,"1,1,2,2-Tetrachloroethane","Solvent"
"145","1,1,2,2-Tetrachloroethane","",2003,4,1,"1,1,2,2-Tetrachloroethane","Solvent"
"146","1,1,2,2-Tetrachloroethane","",2004,2,1,"1,1,2,2-Tetrachloroethane","Solvent"
"147","1,1,2,2-Tetrachloroethane","",2006,1,1,"1,1,2,2-Tetrachloroethane","Solvent"
"148","1,1,2,2-Tetrachloroethane","",2007,3,1,"1,1,2,2-Tetrachloroethane","Solvent"
"149","1,1,2,2-Tetrachloroethane","",2008,14,1,"1,1,2,2-Tetrachloroethane","Solvent"
"150","1,1,2,2-Tetrachloroethane","",2010,1,1,"1,1,2,2-Tetrachloroethane","Solvent"
"151","1,1,2,2-Tetrachloroethane","",2011,1,1,"1,1,2,2-Tetrachloroethane","Solvent"
"152","1,1,2,2-Tetrachloroethane","ug/l",1990,3,1,"1,1,2,2-Tetrachloroethane","Solvent"
"153","1,1,2,2-Tetrachloroethane","ug/l",1991,4,1,"1,1,2,2-Tetrachloroethane","Solvent"
"154","1,1,2,2-Tetrachloroethane","ug/l",1993,2,1,"1,1,2,2-Tetrachloroethane","Solvent"
"155","1,1,2,2-Tetrachloroethane","ug/l",1995,1,1,"1,1,2,2-Tetrachloroethane","Solvent"
"156","1,1,2,2-Tetrachloroethane","ug/l",2001,1,1,"1,1,2,2-Tetrachloroethane","Solvent"
"157","1,1,2,2-Tetrachloroethane","ug/l",2007,1,1,"1,1,2,2-Tetrachloroethane","Solvent"
"158","1,1,2,2-Tetrachloroethane","ug/l",2008,1,1,"1,1,2,2-Tetrachloroethane","Solvent"
"159","1,1,2,2-Tetrachloroethane","ug/l",2012,1,1,"1,1,2,2-Tetrachloroethane","Solvent"
"160","1,2-Dibromo-3-chloropropane","",1998,13,1,"1,2-Dibromo-3-chloropropane","Poison"
"161","1,2-Dibromo-3-chloropropane","",2003,4,1,"1,2-Dibromo-3-chloropropane","Poison"
"162","1,2-Dibromo-3-chloropropane","",2004,2,1,"1,2-Dibromo-3-chloropropane","Poison"
"163","1,2-Dibromo-3-chloropropane","",2006,1,1,"1,2-Dibromo-3-chloropropane","Poison"
"164","1,2-Dibromo-3-chloropropane","",2007,3,1,"1,2-Dibromo-3-chloropropane","Poison"
"165","1,2-Dibromo-3-chloropropane","",2008,14,1,"1,2-Dibromo-3-chloropropane","Poison"
"166","1,2-Dibromo-3-chloropropane","",2010,1,1,"1,2-Dibromo-3-chloropropane","Poison"
"167","1,2-Dibromo-3-chloropropane","",2011,1,1,"1,2-Dibromo-3-chloropropane","Poison"
"168","1,2-Dibromo-3-chloropropane","",2013,1,1,"1,2-Dibromo-3-chloropropane","Poison"
"169","1,2-Dibromo-3-chloropropane","",2015,5,1,"1,2-Dibromo-3-chloropropane","Poison"
"170","1,2-Dibromo-3-chloropropane","",2017,1,1,"1,2-Dibromo-3-chloropropane","Poison"
"171","1,2-Dibromo-3-chloropropane","ug/l",2007,1,1,"1,2-Dibromo-3-chloropropane","Poison"
"172","1,2-Dibromo-3-chloropropane","ug/l",2008,1,1,"1,2-Dibromo-3-chloropropane","Poison"
"173","1,2-Dichloroethane","",1989,5,1,"1,2-Dichloroethane","Manufacturing"
"174","1,2-Dichloroethane","",1998,13,1,"1,2-Dichloroethane","Manufacturing"
"175","1,2-Dichloroethane","",2003,4,1,"1,2-Dichloroethane","Manufacturing"
"176","1,2-Dichloroethane","",2004,2,1,"1,2-Dichloroethane","Manufacturing"
"177","1,2-Dichloroethane","",2006,1,1,"1,2-Dichloroethane","Manufacturing"
"178","1,2-Dichloroethane","",2007,3,1,"1,2-Dichloroethane","Manufacturing"
"179","1,2-Dichloroethane","",2008,14,1,"1,2-Dichloroethane","Manufacturing"
"180","1,2-Dichloroethane","",2010,1,1,"1,2-Dichloroethane","Manufacturing"
"181","1,2-Dichloroethane","",2011,1,1,"1,2-Dichloroethane","Manufacturing"
"182","1,2-Dichloroethane","",2013,1,1,"1,2-Dichloroethane","Manufacturing"
"183","1,2-Dichloroethane","",2015,5,1,"1,2-Dichloroethane","Manufacturing"
"184","1,2-Dichloroethane","",2017,1,1,"1,2-Dichloroethane","Manufacturing"
"185","1,2-Dichloroethane","ug/l",1990,3,1,"1,2-Dichloroethane","Manufacturing"
"186","1,2-Dichloroethane","ug/l",1991,4,1,"1,2-Dichloroethane","Manufacturing"
"187","1,2-Dichloroethane","ug/l",1993,2,1,"1,2-Dichloroethane","Manufacturing"
"188","1,2-Dichloroethane","ug/l",1995,1,1,"1,2-Dichloroethane","Manufacturing"
"189","1,2-Dichloroethane","ug/l",2001,1,1,"1,2-Dichloroethane","Manufacturing"
"190","1,2-Dichloroethane","ug/l",2007,1,1,"1,2-Dichloroethane","Manufacturing"
"191","1,2-Dichloroethane","ug/l",2008,1,1,"1,2-Dichloroethane","Manufacturing"
"192","1,2-Dichloroethane","ug/l",2012,1,1,"1,2-Dichloroethane","Manufacturing"
"193","1,2-Dichloroethane-d4","%",1998,13,7659,"1,2-Dichloroethane-d4","Solvent"
"194","1,2-Dichloroethane-d4","%",2003,4,6225.5,"1,2-Dichloroethane-d4","Solvent"
"195","1,2-Dichloroethane-d4","%",2004,2,2896.5,"1,2-Dichloroethane-d4","Solvent"
"196","1,2-Dichloroethane-d4","%",2006,1,15155,"1,2-Dichloroethane-d4","Solvent"
"197","1,2-Dichloroethane-d4","%",2007,3,3674,"1,2-Dichloroethane-d4","Solvent"
"198","1,2-Dichloroethane-d4","%",2008,14,3621.21428571429,"1,2-Dichloroethane-d4","Solvent"
"199","1,2-Dichloroethane-d4","%",2010,1,3809,"1,2-Dichloroethane-d4","Solvent"
"200","1,2-Dichloroethane-d4","%",2011,1,4224,"1,2-Dichloroethane-d4","Solvent"
"201","1,2-Dichloroethane-d4","%",2013,1,2795,"1,2-Dichloroethane-d4","Solvent"
"202","1,2-Dichloroethane-d4","%",2015,5,2789,"1,2-Dichloroethane-d4","Solvent"
"203","1,2-Dichloroethane-d4","%",2017,1,2770,"1,2-Dichloroethane-d4","Solvent"
"204","1,2-Dichloropropane","",1989,5,1,"1,2-Dichloropropane","Manufacturing"
"205","1,2-Dichloropropane","",1998,13,1,"1,2-Dichloropropane","Manufacturing"
"206","1,2-Dichloropropane","",2003,4,1,"1,2-Dichloropropane","Manufacturing"
"207","1,2-Dichloropropane","",2004,2,1,"1,2-Dichloropropane","Manufacturing"
"208","1,2-Dichloropropane","",2006,1,1,"1,2-Dichloropropane","Manufacturing"
"209","1,2-Dichloropropane","",2007,3,1,"1,2-Dichloropropane","Manufacturing"
"210","1,2-Dichloropropane","",2008,14,1,"1,2-Dichloropropane","Manufacturing"
"211","1,2-Dichloropropane","",2010,1,1,"1,2-Dichloropropane","Manufacturing"
"212","1,2-Dichloropropane","",2011,1,1,"1,2-Dichloropropane","Manufacturing"
"213","1,2-Dichloropropane","",2013,1,1,"1,2-Dichloropropane","Manufacturing"
"214","1,2-Dichloropropane","",2015,5,1,"1,2-Dichloropropane","Manufacturing"
"215","1,2-Dichloropropane","",2017,1,1,"1,2-Dichloropropane","Manufacturing"
"216","1,2-Dichloropropane","ug/l",1990,3,1,"1,2-Dichloropropane","Manufacturing"
"217","1,2-Dichloropropane","ug/l",1991,4,1,"1,2-Dichloropropane","Manufacturing"
"218","1,2-Dichloropropane","ug/l",1993,2,1,"1,2-Dichloropropane","Manufacturing"
"219","1,2-Dichloropropane","ug/l",1995,1,1,"1,2-Dichloropropane","Manufacturing"
"220","1,2-Dichloropropane","ug/l",2001,1,1,"1,2-Dichloropropane","Manufacturing"
"221","1,2-Dichloropropane","ug/l",2007,1,1,"1,2-Dichloropropane","Manufacturing"
"222","1,2-Dichloropropane","ug/l",2008,1,1,"1,2-Dichloropropane","Manufacturing"
"223","1,2-Dichloropropane","ug/l",2012,1,1,"1,2-Dichloropropane","Manufacturing"
"224","1,2,3-Trichlorobenzene","",1998,13,1,"1,2,3-Trichlorobenzene","Manufacturing"
"225","1,2,3-Trichlorobenzene","",2003,4,1,"1,2,3-Trichlorobenzene","Manufacturing"
"226","1,2,3-Trichlorobenzene","",2004,2,1,"1,2,3-Trichlorobenzene","Manufacturing"
"227","1,2,3-Trichlorobenzene","",2006,1,1,"1,2,3-Trichlorobenzene","Manufacturing"
"228","1,2,3-Trichlorobenzene","",2007,3,1,"1,2,3-Trichlorobenzene","Manufacturing"
"229","1,2,3-Trichlorobenzene","",2008,14,1,"1,2,3-Trichlorobenzene","Manufacturing"
"230","1,2,3-Trichlorobenzene","",2010,1,1,"1,2,3-Trichlorobenzene","Manufacturing"
"231","1,2,3-Trichlorobenzene","",2011,1,1,"1,2,3-Trichlorobenzene","Manufacturing"
"232","1,2,3-Trichlorobenzene","ug/kg",2002,2,1,"1,2,3-Trichlorobenzene","Manufacturing"
"233","1,2,3-Trichlorobenzene","ug/l",1990,1,1,"1,2,3-Trichlorobenzene","Manufacturing"
"234","1,2,3-Trichlorobenzene","ug/l",1991,4,1,"1,2,3-Trichlorobenzene","Manufacturing"
"235","1,2,3-Trichlorobenzene","ug/l",1993,2,1,"1,2,3-Trichlorobenzene","Manufacturing"
"236","1,2,3-Trichlorobenzene","ug/l",1995,1,1,"1,2,3-Trichlorobenzene","Manufacturing"
"237","1,2,3-Trichlorobenzene","ug/l",2007,1,1,"1,2,3-Trichlorobenzene","Manufacturing"
"238","1,2,3-Trichlorobenzene","ug/l",2008,1,1,"1,2,3-Trichlorobenzene","Manufacturing"
"239","1,2,3-Trichlorobenzene","ug/l",2012,1,1,"1,2,3-Trichlorobenzene","Manufacturing"
"240","1,2,3-Trichloropropane","",1998,13,1,"1,2,3-Trichloropropane","Solvent"
"241","1,2,3-Trichloropropane","",2003,4,1,"1,2,3-Trichloropropane","Solvent"
"242","1,2,3-Trichloropropane","",2004,2,1,"1,2,3-Trichloropropane","Solvent"
"243","1,2,3-Trichloropropane","",2006,1,1,"1,2,3-Trichloropropane","Solvent"
"244","1,2,3-Trichloropropane","",2007,3,1,"1,2,3-Trichloropropane","Solvent"
"245","1,2,3-Trichloropropane","",2008,14,1,"1,2,3-Trichloropropane","Solvent"
"246","1,2,3-Trichloropropane","",2010,1,1,"1,2,3-Trichloropropane","Solvent"
"247","1,2,3-Trichloropropane","",2011,1,1,"1,2,3-Trichloropropane","Solvent"
"248","1,2,3-Trichloropropane","",2013,1,1,"1,2,3-Trichloropropane","Solvent"
"249","1,2,3-Trichloropropane","",2015,5,1,"1,2,3-Trichloropropane","Solvent"
"250","1,2,3-Trichloropropane","",2017,1,1,"1,2,3-Trichloropropane","Solvent"
"251","1,2,3-Trichloropropane","ug/l",1990,1,1,"1,2,3-Trichloropropane","Solvent"
"252","1,2,3-Trichloropropane","ug/l",1991,4,1,"1,2,3-Trichloropropane","Solvent"
"253","1,2,3-Trichloropropane","ug/l",1993,2,1,"1,2,3-Trichloropropane","Solvent"
"254","1,2,3-Trichloropropane","ug/l",1995,1,1,"1,2,3-Trichloropropane","Solvent"
"255","1,2,3-Trichloropropane","ug/l",2007,1,1,"1,2,3-Trichloropropane","Solvent"
"256","1,2,3-Trichloropropane","ug/l",2008,1,1,"1,2,3-Trichloropropane","Solvent"
"257","1,2,3-Trichloropropane","ug/l",2012,1,1,"1,2,3-Trichloropropane","Solvent"
"258","1,2,4-Trichlorobenzene","",1989,1,1,"1,2,4-Trichlorobenzene","Solvent"
"259","1,2,4-Trichlorobenzene","",1998,13,1,"1,2,4-Trichlorobenzene","Solvent"
"260","1,2,4-Trichlorobenzene","",1999,2,1,"1,2,4-Trichlorobenzene","Solvent"
"261","1,2,4-Trichlorobenzene","",2000,1,1,"1,2,4-Trichlorobenzene","Solvent"
"262","1,2,4-Trichlorobenzene","",2003,4,1,"1,2,4-Trichlorobenzene","Solvent"
"263","1,2,4-Trichlorobenzene","",2004,2,1,"1,2,4-Trichlorobenzene","Solvent"
"264","1,2,4-Trichlorobenzene","",2006,1,1,"1,2,4-Trichlorobenzene","Solvent"
"265","1,2,4-Trichlorobenzene","",2007,3,1,"1,2,4-Trichlorobenzene","Solvent"
"266","1,2,4-Trichlorobenzene","",2008,14,1,"1,2,4-Trichlorobenzene","Solvent"
"267","1,2,4-Trichlorobenzene","",2010,1,1,"1,2,4-Trichlorobenzene","Solvent"
"268","1,2,4-Trichlorobenzene","",2011,1,1,"1,2,4-Trichlorobenzene","Solvent"
"269","1,2,4-Trichlorobenzene","",2013,1,1,"1,2,4-Trichlorobenzene","Solvent"
"270","1,2,4-Trichlorobenzene","",2015,5,1,"1,2,4-Trichlorobenzene","Solvent"
"271","1,2,4-Trichlorobenzene","",2017,1,1,"1,2,4-Trichlorobenzene","Solvent"
"272","1,2,4-Trichlorobenzene","mg/l",2002,1,1,"1,2,4-Trichlorobenzene","Solvent"
"273","1,2,4-Trichlorobenzene","ug/kg",2002,2,1,"1,2,4-Trichlorobenzene","Solvent"
"274","1,2,4-Trichlorobenzene","ug/l",1990,5,1,"1,2,4-Trichlorobenzene","Solvent"
"275","1,2,4-Trichlorobenzene","ug/l",1991,4,1,"1,2,4-Trichlorobenzene","Solvent"
"276","1,2,4-Trichlorobenzene","ug/l",1992,1,1,"1,2,4-Trichlorobenzene","Solvent"
"277","1,2,4-Trichlorobenzene","ug/l",1993,2,1,"1,2,4-Trichlorobenzene","Solvent"
"278","1,2,4-Trichlorobenzene","ug/l",1994,1,1,"1,2,4-Trichlorobenzene","Solvent"
"279","1,2,4-Trichlorobenzene","ug/l",1995,7,1,"1,2,4-Trichlorobenzene","Solvent"
"280","1,2,4-Trichlorobenzene","ug/l",1996,7,1,"1,2,4-Trichlorobenzene","Solvent"
"281","1,2,4-Trichlorobenzene","ug/l",1997,9,1,"1,2,4-Trichlorobenzene","Solvent"
"282","1,2,4-Trichlorobenzene","ug/l",1998,13,1,"1,2,4-Trichlorobenzene","Solvent"
"283","1,2,4-Trichlorobenzene","ug/l",1999,19,1,"1,2,4-Trichlorobenzene","Solvent"
